	id	name	party	state	x	y
0	A000002	ABBITT	Democrat	VA	12.5893937806	10.9668624826
1	A000016	ABERNATHY	Democrat	MS	18.301804083699999	7.7403234953899993
2	A000024	ADAIR	Republican	IN	4.4468984955100002	17.617562578499999
3	A000031	ADAMS	Democrat	WA	-21.7028358544	-20.6686006222
4	A000052	ADDABBO	Democrat	NY	-13.279668278900001	-33.551818775800001
5	A000073	ALBERT	Democrat	OK	-11.0779129339	-37.0420305265
6	A000195	ANDERSON  J	Republican	IL	-1.79023135278	22.650802073000001
7	A000203	ANDERSON  W	Democrat	TN	-5.25995853515	-13.471834200999998
8	A000206	ANDREWS  G.	Democrat	AL	15.466053801500001	6.5863373073599991
9	A000208	ANDREWS  M.	Republican	ND	-5.6047572182800005	26.679022570999997
10	A000212	ANNUNZIO	Democrat	IL	-13.416191119600001	-32.251736539899994
11	A000216	ARENDS	Republican	IL	9.4456094224899996	25.117860938000003
12	A000221	ASHBROOK	Republican	OH	12.812758437999999	18.010262806500002
13	A000222	ASHLEY	Democrat	OH	-11.5621028501	-11.8491991674
14	A000223	ASHMORE	Democrat	SC	11.276052498399999	8.3039652341699988
15	A000225	ASPINALL	Democrat	CO	-3.3152717827499996	-13.096972418399998
16	A000229	AYRES	Republican	OH	-3.3249597642099999	15.429911759200001
17	B000141	BARING	Democrat	NV	9.1647676896799997	9.8902547600899986
18	B000178	BARRETT	Democrat	PA	-13.0046111018	-24.320222721900002
19	B000239	BATES	Republican	MA	-3.1085095569700001	23.353665083299997
20	B000241	BATTIN	Republican	MT	12.240250058900001	19.108648309599999
21	B000323	BELCHER	Republican	OK	19.409004252399999	18.198820284700002
22	B000330	BELL	Republican	CA	-2.0597970112799997	9.2013283170900007
23	B000371	BENNETT	Democrat	FL	18.448263344600001	2.65942686551
24	B000416	BERRY	Republican	SD	11.899952606800001	14.6162141194
25	B000426	BETTS	Republican	OH	20.059878764499999	24.950005430100003
26	B000431	BEVILL	Democrat	AL	16.5611153368	1.8832219298500001
27	B000451	BIESTER	Republican	PA	-5.6759494467799998	23.583178649899999
28	B000472	BINGHAM	Democrat	NY	-18.679347651500002	-21.933187504599999
29	B000506	BLACKBURN	Republican	GA	6.8435641074099998	10.662648992599999
30	B000548	BLANTON	Democrat	TN	5.70899108385	-3.0645475737900001
31	B000550	BLATNIK	Democrat	MN	-14.6480392493	-20.789067235699999
32	B000594	BOGGS	Democrat	LA	-10.936106542799999	-24.335510907600003
33	B000600	BOLAND	Democrat	MA	-11.623606477000001	-22.902164755500003
34	B000605	BOLLING	Democrat	MO	-21.691133977500002	-25.9365677957
35	B000607	BOLTON	Republican	OH	-1.10644536108	13.983046401500001
36	B000676	BOW	Republican	OH	9.5208844740199989	14.6414516431
37	B000736	BRADEMAS	Democrat	IN	-13.817037990799999	-26.6652711057
38	B000771	BRASCO	Democrat	NY	-14.493926218399999	-29.030766190900003
39	B000778	BRAY	Republican	IN	13.1368974761	20.0203767894
40	B000839	BRINKLEY	Democrat	GA	18.1331432327	4.1822606151599997
41	B000851	BROCK	Republican	TN	6.2841593977599999	18.0621485956
42	B000880	BROOKS	Democrat	TX	-5.7065479838600002	-29.661337904899998
43	B000890	BROOMFIELD	Republican	MI	-0.99381355682500006	9.5018285192699992
44	B000893	BROTZMAN	Republican	CO	2.98494163311	25.165278883100001
45	B000910	BROWN  C.	Republican	OH	5.3403105675300004	18.680231022299999
46	B000917	BROWN  G.E.	Republican	MI	0.68578989034500004	25.005132958600001
47	B000918	BROWN  G.	Democrat	CA	-9.0242555058800011	-8.0782217881500014
48	B000966	BROYHILL  J	Republican	NC	23.448257011999999	20.561199964500002
49	B000967	BROYHILL  J	Republican	VA	18.007113649899999	19.671736045599999
50	B001008	BUCHANAN	Republican	AL	20.534689359400002	26.305849876300002
51	B001091	BURKE  J.H.	Republican	FL	19.177759994700001	20.514980811499999
52	B001092	BURKE  J.	Democrat	MA	-14.5026422978	-37.401918777199995
53	B001111	BURLESON	Democrat	TX	13.8810075347	2.7484141209099997
54	B001155	BURTON  L.	Republican	UT	10.195461796	17.9018785385
55	B001156	BURTON  P.	Democrat	CA	-21.768480538800002	-23.977872469400001
56	B001166	BUSH	Republican	TX	3.0358304778699998	19.276464062900001
57	B001201	BUTTON	Republican	NY	-18.143211755599999	-10.317933886200001
58	B001212	BYRNE	Democrat	PA	-16.054535257600001	-33.250093364000001
59	B001216	BYRNES	Republican	WI	6.8348863211699999	26.708696751999998
60	C000002	CABELL	Democrat	TX	9.1037835361500008	-1.2714241514700002
61	C000019	CAHILL	Republican	NJ	-7.6052871373100004	18.234952592399999
62	C000143	CAREY	Democrat	NY	-12.950550511500001	-16.925306661400001
63	C000201	CARTER	Republican	KY	11.1117111707	16.2421317893
64	C000228	CASEY	Democrat	TX	5.4809197158199998	-6.8177819038000003
65	C000263	CEDERBERG	Republican	MI	10.595336594400001	21.399015590599998
66	C000264	CELLER	Democrat	NY	-10.251242312999999	-14.0746152013
67	C000275	CHAMBERLAIN	Republican	MI	20.9488640157	24.041496543600001
68	C000409	CLANCY	Republican	OH	14.532584037199999	18.221745863500001
69	C000431	CLARK	Democrat	PA	-7.0799071677800001	-15.606840034400001
70	C000475	CLAUSEN	Republican	CA	3.6127469941700001	17.5029308439
71	C000476	CLAWSON	Republican	CA	13.4317941301	19.244529992299999
72	C000512	CLEVELAND	Republican	NH	-0.076871456080100001	24.574705717299999
73	C000596	COHELAN	Democrat	CA	-19.941628104199999	-20.861117940699998
74	C000629	COLLIER	Republican	IL	15.6425392605	25.6318092054
75	C000638	COLLINS	Republican	TX	-1.1414973130899999	6.0305298240800003
76	C000645	COLMER	Democrat	MS	16.3615260853	7.4594555748699998
77	C000666	CONABLE	Republican	NY	-3.5049092001899997	22.2324141229
78	C000709	CONTE	Republican	MA	-10.6606502978	18.259563956400001
79	C000714	CONYERS	Democrat	MI	-10.302460716200001	-8.4469411681399986
80	C000772	CORBETT	Republican	PA	-8.7726608868499998	18.659976450799999
81	C000780	CORMAN	Democrat	CA	-11.395148838099999	-10.423061383
82	C000823	COWGER	Republican	KY	0.76218771762100002	9.6649354895700004
83	C000869	CRAMER	Republican	FL	7.6784288053199994	18.269053445600001
84	C000979	CULVER	Democrat	IA	-7.6824605312199994	-24.0118886811
85	C000991	CUNNINGHAM	Republican	NE	9.5235981050999996	22.6181443915
86	C001014	CURTIS	Republican	MO	7.6585815375799999	13.269172299400001
87	D000001	DADDARIO	Democrat	CT	-14.9099905698	-19.5218285702
88	D000041	DANIELS	Democrat	NJ	-13.955664192999999	-35.7908899285
89	D000102	DAVIS  G.	Republican	WI	20.4898680728	27.474017357699999
90	D000122	DAVIS  J.	Democrat	GA	8.2826349488000002	-3.1438072698999999
91	D000158	DAWSON	Democrat	IL	-9.6775507585399989	-9.4426484624300002
92	D000203	DE LA GARZA	Democrat	TX	3.6935657535200002	-7.2777571306300004
93	D000211	DELANEY	Democrat	NY	-9.7487068704399995	-34.771171524300001
94	D000220	DELLENBACK	Republican	OR	-4.6084454149800003	21.668877140399999
95	D000239	DENNEY	Republican	NE	20.1679747164	20.801808625899998
96	D000255	DENT	Democrat	PA	-11.489880082799999	-18.4774926037
97	D000269	DERWINSKI	Republican	IL	8.0497899269000008	19.514500970899999
98	D000279	DEVINE	Republican	OH	21.474615940499998	24.3818360894
99	D000326	DICKINSON	Republican	AL	14.537837686600001	15.011166706500001
100	D000344	DIGGS	Democrat	MI	-11.035022555799999	-8.9355719732800001
101	D000355	DINGELL	Democrat	MI	-17.626864202300002	-29.879227271799998
102	D000401	DOLE	Republican	KS	13.618112928499999	21.144892540200001
103	D000419	DONOHUE	Democrat	MA	-11.913726734600001	-29.5729026588
104	D000434	DORN	Democrat	SC	12.353419313	2.60817089212
105	D000462	DOW	Democrat	NY	-17.0240196118	-18.150076494300002
106	D000467	DOWDY	Democrat	TX	14.842575148800002	6.3270816040400009
107	D000474	DOWNING	Democrat	VA	10.2103508391	-1.3845237302200002
108	D000523	DULSKI	Democrat	NY	-12.454366825399999	-33.897207212200001
109	D000534	DUNCAN	Republican	TN	23.160983354000003	21.874953590700002
