	id	name	party	state	x	y
0	A000052	ADDABBO  J	Democrat	NY	1.2775112822700001	30.991462213000002
1	A000069	AKAKA  D	Democrat	HI	8.2845752193199989	16.129017065300001
2	A000076	ALBOSTA  D	Democrat	MI	10.108181885399999	12.168768461199999
3	A000103	ALEXANDER	Democrat	AR	9.0567391630999996	10.107326646300001
4	A000189	ANDERSON  G	Democrat	CA	12.0688225031	9.5919417044399982
5	A000207	ANDREWS  I	Democrat	NC	10.373633334099999	3.9068366120899998
6	A000212	ANNUNZIO  F	Democrat	IL	9.2005560223699998	15.2785771897
7	A000213	ANTHONY  B	Democrat	AR	10.988654356400001	4.6037165446000001
8	A000214	APPLEGATE	Democrat	OH	8.0354056260900002	2.7033224439099999
9	A000215	ARCHER  B	Republican	TX	-10.2251046008	-32.251083158600004
10	A000220	ASHBROOK  J	Republican	OH	-15.6140502947	-22.587148732500001
11	A000221	ASHBROOK  J	Republican	OH	-15.502629260999999	-22.353074676599999
12	A000224	ASPIN  L	Democrat	WI	3.2838275172500002	21.649658265300001
13	A000329	ATKINSON  E	Republican	PA	4.2105632904500006	-8.2782421869399982
14	A000337	AUCOIN  L	Democrat	OR	-1.9830045597499999	26.472387840500001
15	B000024	BADHAM  R	Republican	CA	-11.600224988399999	-28.987454933200002
16	B000029	BAFALIS  L	Republican	FL	-12.240476533499999	-23.4243208786
17	B000037	BAILEY  D	Democrat	PA	9.3468931040999994	13.6089966941
18	B000047	BAILEY  W	Republican	MO	-6.8439726719300005	-29.979973460700002
19	B000153	BARNARD  D	Democrat	GA	9.6681019010699991	-9.1837928034199994
20	B000160	BARNES  M	Democrat	MD	1.2094961905399999	27.0196238437
21	B000280	BEARD  R	Republican	TN	-8.2754033098100006	-26.196039500200001
22	B000298	BEDELL  B	Democrat	IA	-1.46298156753	25.559500141100003
23	B000318	BEILENSON	Democrat	CA	-4.0341823547700004	32.1411969615
24	B000358	BENEDICT  C	Republican	WV	-0.48391137334600004	-26.087080786799998
25	B000363	BENJAMIN  A	Democrat	IN	-0.71697540244200009	21.514021769399999
26	B000371	BENNETT  C	Democrat	FL	8.4208915959499997	-4.6719778848400004
27	B000403	BEREUTER  D	Republican	NE	1.0971312047499999	-17.220842685200001
28	B000422	BETHUNE  E	Republican	AR	3.4363199639899999	-18.833758927799998
29	B000431	BEVILL  T	Democrat	AL	11.4843805144	2.0900147587400002
30	B000432	BIAGGI  M	Democrat	NY	2.99195866622	23.2286454537
31	B000472	BINGHAM  J	Democrat	NY	-6.8745023293300012	32.4696378322
32	B000538	BLANCHARD	Democrat	MI	-5.0647671016900002	27.1876574293
33	B000556	BLILEY  T	Republican	VA	-2.8346535313999999	-32.7037745214
34	B000592	BOGGS  C	Democrat	LA	8.4831761005600015	13.969638720299999
35	B000600	BOLAND  E	Democrat	MA	7.5277274143899993	22.272149257600002
36	B000605	BOLLING  R	Democrat	MO	-11.549875461700001	26.938798226799999
37	B000615	BONER  B	Democrat	TN	11.6399811811	5.9778329456400003
38	B000619	BONIOR  D	Democrat	MI	-4.80911405214	33.439646642199996
39	B000620	BONKER  D	Democrat	WA	3.06947312448	22.098647496999998
40	B000682	BOWEN  D	Democrat	MS	12.013129297100001	3.88564001624
41	B000780	BREAUX  J	Democrat	LA	10.211491643700001	-8.0560727419399996
42	B000839	BRINKLEY  J	Democrat	GA	9.622829950269999	-0.030035659770299997
43	B000862	BRODHEAD  W	Democrat	MI	-7.5573166415599999	32.5531735247
44	B000880	BROOKS  J	Democrat	TX	9.2746328451999993	9.3071990057900003
45	B000890	BROOMFIELD	Republican	MI	-2.4919942215799997	-20.915143214500002
46	B000910	BROWN  C	Republican	OH	-13.5458191519	-22.173066581500002
47	B000918	BROWN  G	Democrat	CA	-1.43572123268	31.062718485400001
48	B000919	BROWN  H	Republican	CO	-14.124299687000001	-25.638458550500001
49	B000966	BROYHILL  J	Republican	NC	-4.7903136211800001	-29.7923283107
50	B001080	BURGENER  C	Republican	CA	-11.2324236537	-26.564800775399998
51	B001153	BURTON  J	Democrat	CA	-12.183987448599998	27.347677302800001
52	B001156	BURTON  P	Democrat	CA	-7.3720270561300003	33.148685728099998
53	B001182	BUTLER  M	Republican	VA	-10.1260050938	-23.919373806599999
54	B001220	BYRON  B	Democrat	MD	8.6927385800200003	-5.7408607499000004
55	C000079	CAMPBELL  C	Republican	SC	-1.55428828879	-33.038646757399995
56	C000158	CARMAN  G	Republican	NY	-1.3061280689200001	-29.5627643955
57	C000165	CARNEY  W	Republican	NY	-1.8090674394499999	-21.698504357299999
58	C000321	CHAPPELL  B	Democrat	FL	10.719411554199999	-7.7413743660399996
59	C000322	CHAPPIE  E	Republican	CA	-6.0795171396400001	-30.3834964823
60	C000344	CHENEY  R	Republican	WY	-9.1777925945399996	-31.6228562071
61	C000371	CHISHOLM  S	Democrat	NY	-11.296825936300001	29.611436244699998
62	C000475	CLAUSEN  D	Republican	CA	1.9068568055200001	-19.566678853499997
63	C000488	CLAY  W	Democrat	MO	-9.4743262454000003	31.621789773200003
64	C000523	CLINGER  W	Republican	PA	1.5292656089600001	-12.249800972699999
65	C000542	COATS  D	Republican	IN	-5.4521696798499999	-24.867199951
66	C000581	COELHO  A	Democrat	CA	8.7242548789499992	17.120049406700002
