	id	name	party	state	x	y
0	A000014	Abercrombie	D	HI	-34.074151541599996	-15.6982946191
1	A000022	Ackerman	D	NY	-29.209838870399999	-17.633258676400001
2	A000103	Alexander	D	AR	-12.964991619800001	-13.6093415695
3	A000109	Allard	R	CO	34.841737885199997	26.249273213800002
4	A000121	Allen	R	VA	32.867767414299998	20.232953400699998
5	A000189	Anderson	D	CA	-13.516070897999999	-14.5314082738
6	A000209	Andrews (TX)	D	TX	-0.96731970311800008	-3.2906750402599996
7	A000210	Andrews	D	NJ	-5.70079094965	-5.1824443338400004
8	A000211	Andrews (ME)	D	ME	-26.535041188400001	-18.301807246700001
9	A000212	Annunzio	D	IL	-15.539195119	-17.931288002199999
10	A000213	Anthony	D	AR	-7.7942757248899994	-8.9515428860899995
11	A000214	Applegate	D	OH	-3.4368106195999997	-0.63566515561800008
12	A000215	Archer	R	TX	39.357482200200003	28.495840150900001
13	A000217	Armey	R	TX	39.279195053000002	29.295074396
14	A000224	Aspin	D	WI	-12.283236477899999	-11.695444155399999
15	A000226	Atkins	D	MA	-27.391103296100002	-16.950697568800003
16	A000337	AuCoin	D	OR	-27.2102924442	-16.010489549900001
17	B000008	Bacchus (FL)	D	FL	-11.340700958800001	-9.9387801797000002
18	B000072	Baker (LA)	R	LA	33.401253011599998	27.6000330239
19	B000104	Ballenger	R	NC	36.681387127500003	28.767179160900003
20	B000153	Barnard	D	GA	5.3425119164199995	2.7694209215900005
21	B000179	Barrett (NE)	R	NE	27.8537781914	26.4448479942
22	B000204	Bartlett	R	TX	17.806414288100001	3.9710469391100003
23	B000213	Barton	R	TX	35.916493264000003	26.912391576699999
24	B000229	Bateman	R	VA	21.915780533699998	13.275424345899999
25	B000318	Beilenson	D	CA	-23.878223828499998	-12.439409628499998
26	B000371	Bennett	D	FL	-3.1579695861500001	-1.2350651789899998
27	B000392	Bentley	R	MD	19.628474801700001	13.129903795100001
28	B000403	Bereuter	R	NE	18.4497097297	14.209278752199999
29	B000410	Berman	D	CA	-30.796686711700001	-17.253971236400002
30	B000431	Bevill	D	AL	-0.42746027414899995	-5.9712291260800008
31	B000462	Bilbray	D	NV	-7.1506556145699998	-7.8370423536000002
32	B000463	Bilirakis	R	FL	22.8756138032	20.215234751099999
33	B000517	Blackwell	D	PA	-26.821420965799998	-10.165375231400001
34	B000556	Bliley	R	VA	27.602306084699997	24.8369018416
35	B000586	Boehlert	R	NY	1.9910923582799998	3.4165335916699999
36	B000589	Boehner	R	OH	33.587495780499999	29.295137984099998
37	B000619	Bonior	D	MI	-32.166136264599999	-15.0896442198
38	B000644	Borski	D	PA	-16.083249797699999	-18.951272432300001
39	B000657	Boucher	D	VA	-14.538930024700001	-17.025285737800001
40	B000711	Boxer	D	CA	-24.637723712	-12.4835655059
41	B000817	Brewster	D	OK	-0.029420164652999996	-4.3759866989300003
42	B000880	Brooks	D	TX	-12.909654706700001	-15.5941423931
43	B000890	Broomfield	R	MI	22.095948893699997	18.013577175799998
44	B000897	Browder	D	AL	0.56671056294299993	-5.17617741871
45	B000918	Brown (CA)	D	CA	-19.941905286300003	-21.867912729899999
46	B000971	Bruce	D	IL	-12.873261595100001	-8.6201648929899992
47	B000997	Bryant (TX)	D	TX	-16.567098827799999	-16.490136747899999
48	B001066	Bunning	R	KY	34.6512818486	29.026064111900002
49	B001149	Burton	R	IN	38.095526295100001	27.933133829099997
50	B001172	Bustamante	D	TX	-13.865478121700001	-17.43822291
51	B001220	Byron	D	MD	4.6113320958499999	1.5905389481900001
52	C000052	Callahan	R	AL	26.0774654732	22.382089850500002
53	C000071	Camp	R	MI	22.470623479299999	20.792030149200002
54	C000077	Campbell (CO)	D	CO	-3.7037055078099996	-4.5430989015099996
55	C000100	Campbell (CA)	R	CA	15.7910207801	16.963118245299999
56	C000141	Cardin	D	MD	-21.870562151599998	-21.816525442800003
57	C000174	Carper	D	DE	-4.2863528236699997	-3.5509104117999999
58	C000178	Carr	D	MI	-10.4806931072	-8.31533798273
59	C000293	Chandler	R	WA	22.026553849599999	17.341347864599999
60	C000312	Chapman	D	TX	-3.2937629633599999	-7.4278107091499992
61	C000488	Clay	D	MO	-29.384027893899997	-14.553093448599999
62	C000503	Clement	D	TN	-7.9055234514799997	-7.4966132852999996
63	C000523	Clinger	R	PA	21.147781737900001	13.0848393104
64	C000556	Coble	R	NC	36.297478070100006	25.143457938400001
65	C000618	Coleman (MO)	R	MO	20.300532861300002	14.579500794600001
66	C000621	Coleman	D	TX	-13.554627126300002	-16.683651779200002
67	C000633	Collins (MI)	D	MI	-33.706778008899995	-16.742352245100001
68	C000634	Collins (IL)	D	IL	-33.021072791800002	-18.982086433800003
69	C000653	Combest	R	TX	34.0049685814	26.7558816592
70	C000670	Condit	D	CA	6.632907490730001	0.36973877949799999
71	C000709	Conte	R	MA	17.627856194	3.5609389864900001
72	C000714	Conyers	D	MI	-31.240768684599999	-12.512092060100001
73	C000754	Cooper	D	TN	-1.7251649544200001	-2.2899190334399999
74	C000794	Costello	D	IL	-8.0285750232200002	-5.6861502860300002
75	C000807	Coughlin	R	PA	15.849293851600001	11.346480080899999
76	C000830	Cox	R	CA	37.338025600199998	26.682177674200002
77	C000836	Cox  (IL)	D	IL	-21.3510492136	-16.470757148499999
78	C000846	Coyne	D	PA	-32.327238289200004	-21.1411404666
79	C000868	Cramer	D	AL	0.25434255960200003	-5.4244873464199994
80	C000873	Crane	R	IL	39.9807338886	28.010709540000001
81	C000994	Cunningham	R	CA	28.868194747399997	26.760979429699997
82	D000044	Dannemeyer	R	CA	39.966668481900001	27.171747252399999
83	D000051	Darden	D	GA	-6.8665011604900004	-9.8874277427999999
84	D000131	Davis	R	MI	13.7739755193	9.0130387595800006
85	D000191	DeFazio	D	OR	-23.715735511199998	-14.8638526659
86	D000203	de la Garza	D	TX	-9.7654217271199997	-13.577182919
87	D000216	DeLauro	D	CT	-24.3805278725	-24.505542585900002
88	D000217	DeLay	R	TX	36.489557186300004	27.660115210500003
89	D000222	Dellums	D	CA	-34.0644292092	-14.839093227399999
90	D000267	Derrick	D	SC	-10.547627777400001	-10.3221088601
91	D000326	Dickinson	R	AL	27.346427208200002	21.3134824704
92	D000327	Dicks	D	WA	-12.591885024200002	-17.111842374200002
93	D000355	Dingell	D	MI	-17.860054988800002	-17.613106641199998
94	D000373	Dixon	D	CA	-30.8633914559	-21.687000449199999
95	D000416	Donnelly	D	MA	-18.351949704199999	-12.901069164300001
96	D000424	Dooley	D	CA	-9.4774049057500012	-8.5648437942699989
97	D000429	Doolittle	R	CA	37.7010884245	29.368085558099999
