	id	name	party	state	x	y
0	A000062	AIKEN	Republican	VT	133.38296205	-228.811983142
1	A000161	ALLOTT	Republican	CO	-538.89291774800006	-595.711348585
2	A000186	ANDERSON	Democrat	NM	70.405881828000005	-59.4731203905
3	B000176	BARRETT	Republican	WY	-560.42040998200002	-282.120330782
4	B000271	BEALL	Republican	MD	605.64847520699993	437.60296006699997
5	B000384	BENNETT	Republican	UT	-683.73291966099998	-328.08121550499999
6	B000436	BIBLE	Democrat	NV	327.68959370599998	229.458145653
7	B000536	BLAKLEY	Democrat	TX	-370.39105087300004	447.16398802999998
8	B000820	BRICKER	Republican	OH	-581.53634964100002	-78.400859341400007
9	B000823	BRIDGES	Republican	NH	-568.10804442800008	437.79079410000008
10	B001167	BUSH	Republican	CT	-393.02445979499998	-127.453191108
11	B001180	BUTLER	Republican	MD	-515.22411818699993	97.424493227000013
12	B001208	BYRD	Democrat	VA	-447.17346854199997	239.91337075400003
13	C000128	CAPEHART	Republican	IN	-454.569627884	-9.76320681278
14	C000154	CARLSON	Republican	KS	-287.70703789599997	-113.39982978200001
15	C000189	CARROLL	Democrat	CO	607.46677823699997	-409.13146753199999
16	C000220	CASE, C.	Republican	NJ	646.39950866599997	328.60884011299999
17	C000221	CASE, F.	Republican	SD	889.37997369499999	320.158151793
18	C000338	CHAVEZ	Democrat	NM	-127.37448201700001	-653.27933098099993
19	C000388	CHURCH	Democrat	ID	757.46259806399996	-290.00659164299998
20	C000444	CLARK, J.	Democrat	PA	512.84288532100004	-218.09414490500001
21	C000758	COOPER	Republican	KY	557.14881015100002	257.182918734
22	C000802	COTTON	Republican	NH	-540.20158021899999	-170.07431611499999
23	C001006	CURTIS	Republican	NE	-758.32806819500001	-198.85000912599997
24	D000036	DANIEL	Democrat	TX	-360.28388389899999	548.82579903300007
25	D000360	DIRKSEN	Republican	IL	-594.86198647200001	-390.20903179300001
26	D000456	DOUGLAS	Democrat	IL	668.76772048099997	-340.35196738500002
27	D000585	DWORSHAK	Republican	ID	-419.76190896499998	-524.802211091
28	E000018	EASTLAND	Democrat	MS	34.394171616599998	270.59991683099997
29	E000112	ELLENDER	Democrat	LA	227.27782638900001	345.691441559
30	E000211	ERVIN	Democrat	NC	210.883154037	209.50041315499999
31	F000190	FLANDERS	Republican	VT	-556.37292307199994	319.34322014700001
32	F000356	FREAR	Democrat	DE	-82.547519286699995	305.77687591799997
33	F000401	FULBRIGHT	Democrat	AR	10.9859066184	37.673283598499999
34	G000267	GOLDWATER	Republican	AZ	-572.47753456999999	182.187434333
35	G000320	GORE	Democrat	TN	-435.19006731900004	666.21434307699997
36	G000418	GREEN	Democrat	RI	517.80980034000004	-106.53623018399999
37	H000385	HAYDEN	Democrat	AZ	419.18468385300002	-102.75264035100001
38	H000502	HENNINGS	Democrat	MO	860.44431638000003	-226.00246573099997
39	H000559	HICKENLOOPE	Republican	IA	-641.59098550199997	-508.60589970699999
40	H000598	HILL	Democrat	AL	527.01228592300004	0.509923799856
41	H000665	HOBLITZELL	Republican	WV	-768.87544007999998	-8.4116688734899991
42	H000720	HOLLAND	Democrat	FL	-773.68048090800005	343.361255341
43	H000875	HRUSKA	Republican	NE	-686.24061837400006	-102.60631478000001
44	H000953	HUMPHREY	Democrat	MN	509.71002792600001	-408.21843502300004
45	I000050	IVES	Republican	NY	-120.30263714700001	-158.772394408
46	J000013	JACKSON	Democrat	WA	761.26522311300005	-401.446483984
47	J000064	JAVITS	Republican	NY	256.47931487299996	-183.913688791
48	J000093	JENNER	Republican	IN	-452.86051562800003	371.85336491800001
49	J000160	JOHNSON, L.	Democrat	TX	334.731303744	-44.919992802099998
50	J000195	JOHNSTON	Democrat	SC	247.43571840999999	89.87132839680001
51	J000267	JORDAN	Democrat	NC	-214.60570465799998	265.70993311400002
52	K000044	KEFAUVER	Democrat	TN	715.23015139300003	-196.08910830000002
53	K000107	KENNEDY	Democrat	MA	405.46175499300006	-225.72976450000002
54	K000144	KERR	Democrat	OK	414.65413674800004	181.66291693700001
55	K000292	KNOWLAND	Republican	CA	-722.13041576899991	-438.65696141400002
56	K000335	KUCHEL	Republican	CA	499.70348774199999	488.44751782499998
57	L000070	LANGER	Republican	ND	-312.381755811	679.30847638399996
58	L000122	LAUSCHE	Democrat	OH	-439.761496593	-204.32124616999999
59	L000428	LONG, R.	Democrat	LA	336.94665297699999	112.72655176200001
60	M000053	MAGNUSON	Democrat	WA	431.12555641199998	-340.79594584900002
61	M000086	MALONE	Republican	NV	-112.061354138	183.01143998599997
62	M000113	MANSFIELD	Democrat	MT	670.076275356	-497.369680561
63	M000177	MARTIN, E.	Republican	PA	-656.14785804899998	97.730348848999995
64	M000199	MARTIN, T.	Republican	IA	-539.61388174499996	-482.47449533400004
65	M000315	MCCARTHY	Republican	WI	-94.126825181599997	-487.01630025300005
66	M000332	MCCLELLAN	Democrat	AR	-3.44839438136	143.96321425299999
67	M000582	MCNAMARA	Democrat	MI	547.54867191099993	-313.53676155900001
68	M000859	MONRONEY	Democrat	OK	719.93924547100005	-75.013011906300008
69	M001014	MORSE	Democrat	OR	544.31926941400002	-527.60221752099994
70	M001022	MORTON	Republican	KY	550.26529416900007	613.52886291100003
71	M001078	MUNDT	Republican	SD	859.297579627	110.67311494399999
