	id	name	party	state	x	y
0	A000062	AIKEN	Republican	VT	430.789305367	762.97862878399997
1	A000244	ANDREWS	Democrat	FL	656.51430401100004	-435.33500855400001
2	A000342	AUSTIN	Republican	VT	-661.283089937	354.60105505600001
3	B000046	BAILEY	Democrat	NC	725.95156530700001	166.27596699
4	B000099	BALL	Republican	MN	-642.43190017400002	466.94379413900003
5	B000111	BANKHEAD	Democrat	AL	153.278487262	-505.68186381300001
6	B000145	BARKLEY	Democrat	KY	-352.39913353699995	12.188914882400001
7	B000460	BILBO	Democrat	MS	625.10460978200001	69.730153346899996
8	B000816	BREWSTER	Republican	ME	-616.49484108299998	-725.19989537699996
9	B000823	BRIDGES	Republican	NH	630.73293834399999	-270.89749079900002
10	B000828	BRIGGS	Democrat	MO	46.062422219700004	712.60893480499999
11	B000874	BROOKS	Republican	IL	583.78131264299998	-97.036627171800006
12	B001013	BUCK	Republican	DE	-370.67719126599997	790.36332635399992
13	B001069	BURCH	Democrat	VA	201.976907307	-46.788531167200006
14	B001150	BURTON	Republican	OH	-85.998825940499998	733.49531181300006
15	B001169	BUSHFIELD	Republican	SD	674.686144732	-161.36366148600001
16	B001177	BUTLER, H.	Republican	NE	788.94113707999998	60.232321165400002
17	B001208	BYRD	Democrat	VA	121.29263147700001	73.814494335800006
18	C000128	CAPEHART	Republican	IN	510.02923518900002	-238.48279088299998
19	C000133	CAPPER	Republican	KS	-53.192107475699999	101.32538478299999
20	C000211	CARVILLE	Democrat	NV	-2.2179800901099997	-646.41772852600002
21	C000290	CHANDLER	Democrat	KY	487.75097576699994	-428.48503931400001
22	C000338	CHAVEZ	Democrat	NM	8.19875330136	-551.22779176999995
23	C000684	CONNALLY	Democrat	TX	439.89428149899999	-764.07663781700001
24	C000774	CORDON	Republican	OR	429.88074229800003	0.77436892172600003
25	D000414	DONNELL	Republican	MO	-513.22704544300007	416.21321135400001
26	D000469	DOWNEY	Democrat	CA	634.14686270800007	680.078239381
27	E000018	EASTLAND	Democrat	MS	108.223777105	189.13493907599999
28	E000112	ELLENDER	Democrat	LA	301.063357032	424.64296073499997
29	F000081	FERGUSON	Republican	MI	-756.78229894399999	466.79642179000001
30	F000401	FULBRIGHT	Democrat	AR	-4.6947543218199996	434.16192263599999
31	G000131	GEORGE	Democrat	GA	-808.5226664060001	308.63946974800001
32	G000141	GERRY	Democrat	RI	435.53677402099999	-596.13487882599998
33	G000232	GLASS	Democrat	VA	302.21379121400003	175.43720294400001
34	G000337	GOSSETT	Democrat	ID	279.71363371299998	-633.61987496099994
35	G000418	GREEN, T.	Democrat	RI	-563.27114129699999	-3.8285045334099994
36	G000519	GUFFEY	Democrat	PA	-375.07470758199997	-97.325423958799988
37	G000532	GURNEY	Republican	SD	-116.864210714	5.5353370454499995
38	H000293	HART	Republican	CT	-204.13211018499999	86.672103206499997
39	H000334	HATCH	Democrat	NM	367.86478514199996	496.68659444400004
40	H000365	HAWKES	Republican	NJ	78.857125879099996	-85.21553551529999
41	H000385	HAYDEN	Democrat	AZ	-584.46289473100001	-104.80645052200001
42	H000559	HICKENLOOPE	Republican	IA	532.17458846500006	329.80344067999999
43	H000598	HILL, L.	Democrat	AL	-682.17702916400003	-152.44961298200002
44	H000679	HOEY	Democrat	NC	-437.54500203699996	277.00663681899999
45	H000913	HUFFMAN	Democrat	OH	-814.06749601499996	-124.44690572100001
46	J000127	JOHNSON, E.	Democrat	CO	-529.423429521	122.04222239200001
47	J000140	JOHNSON, H.	Republican	CA	722.64318305999996	-338.86301015499998
48	J000195	JOHNSTON	Democrat	SC	-418.80591088	160.53735224100001
49	K000176	KILGORE	Democrat	WV	-415.79764402900003	-415.27357539800005
50	K000292	KNOWLAND	Republican	CA	-555.60578886199994	253.595625485
51	L000005	LAFOLLETTE	Progressive	WI	-92.026932810800005	924.04797673399992
52	L000070	LANGER	Republican	ND	133.37796789200002	-656.27214795099997
53	L000493	LUCAS	Democrat	IL	-826.24152693899998	196.20319047400002
54	M000053	MAGNUSON	Democrat	WA	-484.37920849099999	-102.47084273700001
55	M000088	MALONEY	Democrat	CT	783.23897361899992	-1025.87003759
56	M000279	MAYBANK	Democrat	SC	-212.62807198199999	339.69620984200003
57	M000308	MCCARRAN	Democrat	NV	-455.12037972600001	-619.88128389999997
58	M000332	MCCLELLAN	Democrat	AR	-335.592559913	355.39697056800003
59	M000438	MCFARLAND	Democrat	AZ	264.18361816599997	570.44059807300005
60	M000499	MCKELLAR	Democrat	TN	-320.05742489200003	229.68397547999999
61	M000559	MCMAHON	Democrat	CT	-696.32350164899992	-27.847143580100003
62	M000615	MEAD	Democrat	NY	-330.26086818800002	-312.88824281900003
63	M000771	MILLIKIN	Republican	CO	-174.56582280400002	196.13006795200002
64	M000814	MITCHELL	Democrat	WA	-568.78943940699992	-234.84364358799999
65	M000895	MOORE	Republican	OK	-416.90936287599999	644.51285956000004
66	M001014	MORSE	Republican	OR	644.70510648499999	515.35080547199993
67	M001029	MOSES	Democrat	ND	575.22650743099996	-497.20788804800003
68	M001082	MURDOCK	Democrat	UT	-655.56107027999997	75.221413580299995
69	M001108	MURRAY	Democrat	MT	-360.66490252	-536.18809662900003
70	M001127	MYERS	Democrat	PA	-430.593834566	-194.77064789599999
71	O000034	O'DANIEL	Democrat	TX	219.76480050799998	-174.91274060200001
72	O000088	O'MAHONEY	Democrat	WY	-758.03766410600008	-321.50682085299997
73	O000146	OVERTON	Democrat	LA	-179.40539680700002	528.04734946799999
74	P000218	PEPPER	Democrat	FL	-628.51946779000002	-384.99045284499999
75	R000006	RADCLIFFE	Democrat	MD	-141.94435822100002	410.894128894
76	R000112	REED, C.	Republican	KS	-494.04455144699995	764.17854830300007
77	R000167	REVERCOMB	Republican	WV	-14.8967023246	-62.750004505200003
78	R000317	ROBERTSON,A	Democrat	VA	824.11826947500003	-941.87621889000002
79	R000320	ROBERTSON,E	Republican	WY	115.80939648200001	-186.315236008
80	R000536	RUSSELL	Democrat	GA	-0.60219967296300003	307.69400485200003
81	S000021	SALTONSTALL	Republican	MA	429.61570933600001	398.73351344500003
82	S000196	SCRUGHAM	Democrat	NV	784.590320303	-518.46641092100003
83	S000369	SHIPSTEAD	Republican	MN	561.50659841800007	186.23711386700001
84	S000553	SMITH, H.	Republican	NJ	-545.08850399900007	531.16308051600004
85	S000701	SPARKMAN	Democrat	AL	737.61734698100008	-907.66338394000002
86	S000792	STANFILL	Republican	KY	-2.1654809781000002	-216.00563311799999
87	S000901	STEWART	Democrat	TN	36.452944221999999	578.35758546400007
88	S001117	SWIFT	Democrat	AL	-229.28490601799999	-636.27735949999999
89	T000009	TAFT	Republican	OH	-71.314532796000009	201.48544334099998
90	T000079	TAYLOR	Democrat	ID	-295.97143360000001	-182.14843884200002
91	T000164	THOMAS, E.	Democrat	UT	-543.77313529699995	-460.65471958900002
92	T000172	THOMAS, J.	Republican	ID	807.0260553710001	-406.26719441199998
93	T000177	THOMAS, J.W	Democrat	OK	-82.7342908679	600.26557856699992
94	T000289	TOBEY	Republican	NH	296.15092584400003	22.0885667873
95	T000387	TRUMAN	Democrat	MO	274.254965938	-481.05856114900001
96	T000409	TUNNELL	Democrat	DE	-460.58546433499998	19.403855309200001
97	T000446	TYDINGS	Democrat	MD	423.32684809599999	272.147953508
98	V000025	VANDENBERG	Republican	MI	475.622580535	130.49049600399999
99	W000021	WAGNER	Democrat	NY	-474.07357402500003	-288.44711935800001
100	W000088	WALLGREN	Democrat	WA	696.60794821100001	-991.38904807800009
101	W000097	WALSH	Democrat	MA	506.56680224699994	621.95544915100004
102	W000330	WHEELER	Democrat	MT	-238.65137313700001	684.33406448999995
103	W000344	WHERRY	Republican	NE	154.21227122400001	-299.23451956299999
104	W000396	WHITE, W.	Republican	ME	371.40967263599998	-325.40486492299999
105	W000465	WILEY	Republican	WI	-341.11981130499998	508.78636471499999
106	W000563	WILLS	Republican	IN	279.72922328700002	-271.359683604
107	W000581	WILSON, G.	Republican	IA	314.73602476900004	-132.22443590500001
108	Y000047	YOUNG	Republican	ND	439.92244400300001	-125.11383917799999
