i	j	val
24	94	0.183908045977
24	95	0.873563218391
24	96	0.183908045977
24	97	0.126436781609
24	98	0.183908045977
24	99	0.172413793103
25	0	0.942528735632
25	1	0.16091954023
25	2	0.183908045977
25	3	0.0689655172414
25	4	0.241379310345
25	5	0.83908045977
25	6	0.0689655172414
25	7	0.149425287356
25	8	0.64367816092
25	9	0.172413793103
25	10	0.885057471264
25	11	0.83908045977
25	12	0.931034482759
25	13	0.0919540229885
25	14	0.942528735632
25	15	0.252873563218
25	16	0.919540229885
25	17	0.0804597701149
25	18	0.954022988506
25	19	0.114942528736
25	20	0.0919540229885
25	21	0.0919540229885
25	22	0.931034482759
25	23	0.931034482759
25	24	0.885057471264
25	25	1.0
25	26	0.896551724138
25	27	0.137931034483
25	28	0.183908045977
25	29	0.229885057471
25	30	0.16091954023
25	31	0.0689655172414
25	32	0.149425287356
25	33	0.0919540229885
25	34	0.103448275862
25	35	0.931034482759
25	36	0.919540229885
25	37	0.942528735632
25	38	0.804597701149
25	39	0.16091954023
25	40	0.896551724138
25	41	0.724137931034
25	42	0.919540229885
25	43	0.83908045977
25	44	0.954022988506
25	45	0.114942528736
25	46	0.126436781609
25	47	0.931034482759
25	48	0.0919540229885
25	49	0.919540229885
25	50	0.908045977011
25	51	0.816091954023
25	52	0.804597701149
25	53	0.942528735632
25	54	0.885057471264
25	55	0.873563218391
25	56	0.540229885057
25	57	0.16091954023
25	58	0.241379310345
25	59	0.919540229885
25	60	0.103448275862
25	61	0.103448275862
25	62	0.114942528736
25	63	0.126436781609
25	64	0.114942528736
25	65	0.0804597701149
25	66	0.126436781609
25	67	0.126436781609
25	68	0.0574712643678
25	69	0.114942528736
25	70	0.183908045977
25	71	0.896551724138
25	72	0.942528735632
25	73	0.114942528736
25	74	0.632183908046
25	75	0.114942528736
25	76	0.195402298851
25	77	0.885057471264
25	78	0.64367816092
25	79	0.919540229885
25	80	0.896551724138
25	81	0.781609195402
25	82	0.919540229885
25	83	0.126436781609
25	84	0.942528735632
25	85	0.942528735632
25	86	0.919540229885
25	87	0.149425287356
25	88	0.103448275862
25	89	0.103448275862
25	90	0.114942528736
25	91	0.114942528736
25	92	0.137931034483
25	93	0.126436781609
25	94	0.149425287356
25	95	0.896551724138
25	96	0.149425287356
25	97	0.0919540229885
25	98	0.126436781609
25	99	0.137931034483
26	0	0.967032967033
26	1	0.10989010989
26	2	0.120879120879
26	3	0.0549450549451
26	4	0.208791208791
26	5	0.879120879121
26	6	0.0989010989011
26	7	0.0989010989011
26	8	0.703296703297
26	9	0.120879120879
26	10	0.857142857143
26	11	0.912087912088
26	12	0.923076923077
26	13	0.043956043956
26	14	0.901098901099
26	15	0.285714285714
26	16	0.967032967033
26	17	0.0989010989011
26	18	0.989010989011
26	19	0.0659340659341
26	20	0.10989010989
26	21	0.0549450549451
26	22	0.989010989011
26	23	0.923076923077
26	24	0.846153846154
26	25	0.857142857143
26	26	1.0
26	27	0.0879120879121
26	28	0.175824175824
26	29	0.164835164835
26	30	0.142857142857
26	31	0.032967032967
26	32	0.120879120879
26	33	0.0549450549451
26	34	0.0549450549451
26	35	0.978021978022
26	36	0.956043956044
26	37	0.956043956044
26	38	0.879120879121
26	39	0.0989010989011
26	40	0.945054945055
26	41	0.692307692308
26	42	0.967032967033
26	43	0.901098901099
26	44	0.989010989011
26	45	0.0659340659341
26	46	0.0659340659341
26	47	0.967032967033
26	48	0.043956043956
26	49	0.923076923077
26	50	0.967032967033
26	51	0.769230769231
26	52	0.813186813187
26	53	0.989010989011
26	54	0.934065934066
26	55	0.857142857143
26	56	0.582417582418
26	57	0.131868131868
26	58	0.21978021978
26	59	0.967032967033
26	60	0.0769230769231
26	61	0.0549450549451
26	62	0.0659340659341
26	63	0.0769230769231
26	64	0.153846153846
26	65	0.0989010989011
26	66	0.186813186813
26	67	0.10989010989
26	68	0.032967032967
26	69	0.0659340659341
26	70	0.197802197802
26	71	0.956043956044
26	72	0.989010989011
26	73	0.0989010989011
26	74	0.681318681319
26	75	0.0659340659341
26	76	0.142857142857
26	77	0.967032967033
26	78	0.637362637363
26	79	0.978021978022
26	80	0.857142857143
26	81	0.846153846154
26	82	0.989010989011
26	83	0.0769230769231
26	84	0.989010989011
26	85	0.989010989011
26	86	0.967032967033
26	87	0.0989010989011
26	88	0.0549450549451
26	89	0.0549450549451
26	90	0.10989010989
26	91	0.0769230769231
26	92	0.131868131868
26	93	0.0989010989011
26	94	0.0879120879121
26	95	0.989010989011
26	96	0.0989010989011
26	97	0.043956043956
26	98	0.0989010989011
26	99	0.0879120879121
27	0	0.0958904109589
27	1	0.931506849315
27	2	0.945205479452
27	3	0.86301369863
27	4	0.917808219178
27	5	0.0821917808219
27	6	0.876712328767
27	7	0.835616438356
27	8	0.0958904109589
27	9	0.931506849315
27	10	0.123287671233
27	11	0.0821917808219
27	12	0.123287671233
27	13	0.931506849315
27	14	0.150684931507
27	15	0.534246575342
27	16	0.0958904109589
27	17	0.849315068493
27	18	0.109589041096
27	19	0.917808219178
27	20	0.86301369863
27	21	0.917808219178
27	22	0.0958904109589
27	23	0.123287671233
27	24	0.205479452055
27	25	0.164383561644
27	26	0.109589041096
27	27	1.0
27	28	0.753424657534
27	29	0.835616438356
27	30	0.739726027397
27	31	0.808219178082
27	32	0.821917808219
27	33	0.849315068493
27	34	0.890410958904
27	35	0.0958904109589
27	36	0.0958904109589
27	37	0.0958904109589
27	38	0.13698630137
27	39	0.808219178082
27	40	0.13698630137
27	41	0.246575342466
27	42	0.109589041096
27	43	0.191780821918
27	44	0.109589041096
27	45	0.931506849315
27	46	0.904109589041
27	47	0.0958904109589
27	48	0.917808219178
27	49	0.0958904109589
27	50	0.109589041096
27	51	0.232876712329
27	52	0.191780821918
27	53	0.0958904109589
27	54	0.0958904109589
27	55	0.123287671233
27	56	0.328767123288
27	57	0.643835616438
27	58	0.616438356164
27	59	0.0958904109589
27	60	0.890410958904
27	61	0.890410958904
27	62	0.835616438356
27	63	0.849315068493
27	64	0.876712328767
27	65	0.849315068493
27	66	0.780821917808
27	67	0.657534246575
27	68	0.643835616438
27	69	0.876712328767
27	70	0.808219178082
27	71	0.0958904109589
27	72	0.0958904109589
27	73	0.630136986301
27	74	0.232876712329
27	75	0.931506849315
27	76	0.904109589041
27	77	0.123287671233
27	78	0.27397260274
27	79	0.0958904109589
27	80	0.178082191781
27	81	0.150684931507
27	82	0.0958904109589
27	83	0.904109589041
27	84	0.0958904109589
27	85	0.0958904109589
27	86	0.0958904109589
27	87	0.835616438356
27	88	0.890410958904
27	89	0.931506849315
27	90	0.904109589041
27	91	0.917808219178
27	92	0.86301369863
27	93	0.931506849315
27	94	0.945205479452
27	95	0.109589041096
27	96	0.917808219178
27	97	0.917808219178
27	98	0.876712328767
27	99	0.945205479452
28	0	0.223880597015
28	1	0.820895522388
28	2	0.850746268657
28	3	0.776119402985
28	4	0.820895522388
28	5	0.208955223881
28	6	0.791044776119
28	7	0.820895522388
28	8	0.208955223881
28	9	0.89552238806
28	10	0.253731343284
28	11	0.208955223881
28	12	0.253731343284
28	13	0.820895522388
28	14	0.268656716418
28	15	0.611940298507
28	16	0.223880597015
28	17	0.835820895522
28	18	0.223880597015
28	19	0.835820895522
28	20	0.776119402985
28	21	0.835820895522
28	22	0.223880597015
28	23	0.253731343284
28	24	0.328358208955
28	25	0.238805970149
28	26	0.238805970149
28	27	0.820895522388
28	28	1.0
28	29	0.761194029851
28	30	0.716417910448
28	31	0.731343283582
28	32	0.820895522388
28	33	0.805970149254
28	34	0.820895522388
28	35	0.223880597015
28	36	0.223880597015
28	37	0.223880597015
28	38	0.268656716418
28	39	0.776119402985
28	40	0.268656716418
28	41	0.388059701493
28	42	0.208955223881
28	43	0.313432835821
28	44	0.223880597015
28	45	0.850746268657
28	46	0.850746268657
28	47	0.208955223881
28	48	0.820895522388
28	49	0.223880597015
28	50	0.238805970149
28	51	0.328358208955
28	52	0.313432835821
28	53	0.223880597015
28	54	0.223880597015
28	55	0.253731343284
28	56	0.432835820896
28	57	0.716417910448
28	58	0.671641791045
28	59	0.223880597015
28	60	0.820895522388
28	61	0.820895522388
28	62	0.835820895522
28	63	0.835820895522
28	64	0.820895522388
28	65	0.865671641791
28	66	0.791044776119
28	67	0.716417910448
28	68	0.567164179104
28	69	0.835820895522
28	70	0.850746268657
28	71	0.208955223881
28	72	0.223880597015
28	73	0.626865671642
28	74	0.358208955224
28	75	0.835820895522
28	76	0.850746268657
28	77	0.253731343284
28	78	0.417910447761
28	79	0.223880597015
28	80	0.298507462687
28	81	0.238805970149
28	82	0.223880597015
28	83	0.850746268657
28	84	0.223880597015
28	85	0.223880597015
28	86	0.223880597015
28	87	0.791044776119
28	88	0.820895522388
28	89	0.820895522388
28	90	0.89552238806
28	91	0.820895522388
28	92	0.850746268657
28	93	0.865671641791
28	94	0.820895522388
28	95	0.238805970149
28	96	0.850746268657
28	97	0.820895522388
28	98	0.880597014925
28	99	0.805970149254
29	0	0.211267605634
29	1	0.87323943662
29	2	0.87323943662
29	3	0.746478873239
29	4	0.788732394366
29	5	0.183098591549
29	6	0.760563380282
29	7	0.845070422535
29	8	0.154929577465
29	9	0.87323943662
29	10	0.239436619718
29	11	0.183098591549
29	12	0.239436619718
29	13	0.802816901408
29	14	0.239436619718
29	15	0.591549295775
29	16	0.211267605634
29	17	0.732394366197
29	18	0.225352112676
29	19	0.802816901408
29	20	0.760563380282
29	21	0.802816901408
29	22	0.211267605634
29	23	0.239436619718
29	24	0.323943661972
29	25	0.281690140845
29	26	0.211267605634
29	27	0.859154929577
29	28	0.718309859155
29	29	1.0
29	30	0.746478873239
29	31	0.704225352113
29	32	0.788732394366
29	33	0.774647887324
29	34	0.816901408451
29	35	0.211267605634
29	36	0.211267605634
29	37	0.211267605634
29	38	0.239436619718
29	39	0.845070422535
29	40	0.253521126761
29	41	0.366197183099
29	42	0.197183098592
29	43	0.295774647887
29	44	0.225352112676
29	45	0.816901408451
29	46	0.830985915493
29	47	0.197183098592
29	48	0.802816901408
29	49	0.211267605634
29	50	0.225352112676
29	51	0.352112676056
29	52	0.30985915493
29	53	0.211267605634
29	54	0.211267605634
29	55	0.239436619718
29	56	0.380281690141
29	57	0.619718309859
29	58	0.69014084507
29	59	0.211267605634
29	60	0.802816901408
29	61	0.774647887324
29	62	0.760563380282
29	63	0.774647887324
29	64	0.760563380282
29	65	0.746478873239
29	66	0.704225352113
29	67	0.633802816901
29	68	0.56338028169
29	69	0.816901408451
29	70	0.732394366197
29	71	0.197183098592
29	72	0.211267605634
29	73	0.535211267606
29	74	0.366197183099
29	75	0.816901408451
29	76	0.859154929577
29	77	0.225352112676
29	78	0.366197183099
29	79	0.211267605634
29	80	0.295774647887
29	81	0.281690140845
29	82	0.211267605634
29	83	0.802816901408
29	84	0.211267605634
29	85	0.211267605634
29	86	0.197183098592
29	87	0.760563380282
29	88	0.802816901408
29	89	0.816901408451
29	90	0.802816901408
29	91	0.830985915493
29	92	0.830985915493
29	93	0.802816901408
29	94	0.87323943662
29	95	0.211267605634
29	96	0.830985915493
29	97	0.802816901408
29	98	0.760563380282
29	99	0.859154929577
30	0	0.180327868852
30	1	0.918032786885
30	2	0.934426229508
30	3	0.786885245902
30	4	0.868852459016
30	5	0.180327868852
30	6	0.83606557377
30	7	0.852459016393
30	8	0.147540983607
30	9	0.918032786885
30	10	0.196721311475
30	11	0.180327868852
30	12	0.180327868852
30	13	0.852459016393
30	14	0.196721311475
30	15	0.704918032787
30	16	0.180327868852
30	17	0.803278688525
30	18	0.213114754098
30	19	0.868852459016
30	20	0.83606557377
30	21	0.83606557377
30	22	0.196721311475
30	23	0.180327868852
30	24	0.262295081967
30	25	0.229508196721
30	26	0.213114754098
30	27	0.885245901639
30	28	0.786885245902
30	29	0.868852459016
30	30	1.0
30	31	0.737704918033
30	32	0.901639344262
30	33	0.803278688525
30	34	0.819672131148
30	35	0.196721311475
30	36	0.196721311475
30	37	0.180327868852
30	38	0.245901639344
30	39	0.803278688525
30	40	0.229508196721
30	41	0.360655737705
30	42	0.180327868852
30	43	0.295081967213
30	44	0.213114754098
30	45	0.885245901639
30	46	0.868852459016
30	47	0.180327868852
30	48	0.83606557377
30	49	0.180327868852
30	50	0.213114754098
30	51	0.327868852459
30	52	0.27868852459
30	53	0.196721311475
30	54	0.196721311475
30	55	0.196721311475
30	56	0.377049180328
30	57	0.72131147541
30	58	0.803278688525
30	59	0.180327868852
30	60	0.901639344262
30	61	0.819672131148
30	62	0.803278688525
30	63	0.819672131148
30	64	0.803278688525
30	65	0.819672131148
30	66	0.754098360656
30	67	0.770491803279
30	68	0.55737704918
30	69	0.803278688525
30	70	0.770491803279
30	71	0.196721311475
30	72	0.196721311475
30	73	0.55737704918
30	74	0.327868852459
30	75	0.868852459016
30	76	0.885245901639
30	77	0.229508196721
30	78	0.327868852459
30	79	0.196721311475
30	80	0.245901639344
30	81	0.262295081967
30	82	0.196721311475
30	83	0.83606557377
30	84	0.196721311475
30	85	0.196721311475
30	86	0.180327868852
30	87	0.803278688525
30	88	0.83606557377
30	89	0.852459016393
30	90	0.803278688525
30	91	0.868852459016
30	92	0.803278688525
30	93	0.83606557377
30	94	0.868852459016
30	95	0.213114754098
30	96	0.885245901639
30	97	0.83606557377
30	98	0.803278688525
30	99	0.852459016393
31	0	0.030303030303
31	1	0.863636363636
31	2	0.878787878788
31	3	0.893939393939
31	4	0.863636363636
31	5	0.030303030303
31	6	0.909090909091
31	7	0.787878787879
31	8	0.030303030303
31	9	0.893939393939
31	10	0.0757575757576
31	11	0.030303030303
31	12	0.0606060606061
31	13	0.969696969697
31	14	0.0757575757576
31	15	0.469696969697
31	16	0.030303030303
31	17	0.833333333333
31	18	0.030303030303
31	19	0.909090909091
31	20	0.924242424242
31	21	0.954545454545
31	22	0.030303030303
31	23	0.0606060606061
31	24	0.136363636364
31	25	0.0909090909091
31	26	0.0454545454545
31	27	0.893939393939
31	28	0.742424242424
31	29	0.757575757576
31	30	0.681818181818
31	31	1.0
31	32	0.848484848485
31	33	0.833333333333
31	34	0.909090909091
31	35	0.030303030303
31	36	0.030303030303
31	37	0.030303030303
31	38	0.0757575757576
31	39	0.742424242424
31	40	0.0757575757576
31	41	0.181818181818
31	42	0.0454545454545
31	43	0.121212121212
31	44	0.030303030303
31	45	0.909090909091
31	46	0.924242424242
31	47	0.030303030303
31	48	0.954545454545
31	49	0.030303030303
31	50	0.0454545454545
31	51	0.166666666667
31	52	0.136363636364
31	53	0.030303030303
31	54	0.030303030303
31	55	0.0606060606061
31	56	0.257575757576
31	57	0.590909090909
31	58	0.560606060606
31	59	0.030303030303
31	60	0.924242424242
31	61	0.924242424242
31	62	0.878787878788
31	63	0.787878787879
31	64	0.909090909091
31	65	0.878787878788
31	66	0.833333333333
31	67	0.681818181818
31	68	0.681818181818
31	69	0.863636363636
31	70	0.727272727273
31	71	0.030303030303
31	72	0.030303030303
31	73	0.712121212121
31	74	0.19696969697
31	75	0.969696969697
31	76	0.818181818182
31	77	0.0606060606061
31	78	0.227272727273
31	79	0.030303030303
31	80	0.106060606061
31	81	0.0757575757576
31	82	0.030303030303
31	83	0.939393939394
31	84	0.030303030303
31	85	0.030303030303
31	86	0.030303030303
31	87	0.787878787879
31	88	0.909090909091
31	89	0.969696969697
31	90	0.939393939394
31	91	0.954545454545
31	92	0.818181818182
31	93	0.969696969697
31	94	0.954545454545
31	95	0.0454545454545
31	96	0.863636363636
31	97	0.939393939394
31	98	0.909090909091
31	99	0.893939393939
32	0	0.123287671233
32	1	0.849315068493
32	2	0.86301369863
32	3	0.821917808219
32	4	0.808219178082
32	5	0.123287671233
32	6	0.86301369863
32	7	0.808219178082
32	8	0.0821917808219
32	9	0.890410958904
32	10	0.150684931507
32	11	0.13698630137
32	12	0.13698630137
32	13	0.876712328767
32	14	0.150684931507
32	15	0.58904109589
32	16	0.123287671233
32	17	0.794520547945
32	18	0.150684931507
32	19	0.904109589041
32	20	0.86301369863
32	21	0.890410958904
32	22	0.13698630137
32	23	0.13698630137
32	24	0.219178082192
32	25	0.178082191781
32	26	0.150684931507
32	27	0.821917808219
32	28	0.753424657534
32	29	0.767123287671
32	30	0.753424657534
32	31	0.767123287671
32	32	1.0
32	33	0.835616438356
32	34	0.890410958904
32	35	0.13698630137
32	36	0.13698630137
32	37	0.123287671233
32	38	0.178082191781
32	39	0.767123287671
32	40	0.164383561644
32	41	0.287671232877
32	42	0.150684931507
32	43	0.219178082192
32	44	0.150684931507
32	45	0.86301369863
32	46	0.904109589041
32	47	0.123287671233
32	48	0.890410958904
32	49	0.123287671233
32	50	0.150684931507
32	51	0.246575342466
32	52	0.205479452055
32	53	0.13698630137
32	54	0.13698630137
32	55	0.13698630137
32	56	0.315068493151
32	57	0.643835616438
32	58	0.657534246575
32	59	0.123287671233
32	60	0.917808219178
32	61	0.86301369863
32	62	0.86301369863
32	63	0.794520547945
32	64	0.808219178082
32	65	0.849315068493
32	66	0.753424657534
32	67	0.767123287671
32	68	0.630136986301
32	69	0.849315068493
32	70	0.698630136986
32	71	0.13698630137
32	72	0.150684931507
32	73	0.602739726027
32	74	0.260273972603
32	75	0.904109589041
32	76	0.808219178082
32	77	0.164383561644
32	78	0.287671232877
32	79	0.13698630137
32	80	0.178082191781
32	81	0.191780821918
32	82	0.13698630137
32	83	0.86301369863
32	84	0.13698630137
32	85	0.13698630137
32	86	0.123287671233
32	87	0.794520547945
32	88	0.876712328767
32	89	0.904109589041
32	90	0.849315068493
32	91	0.904109589041
32	92	0.767123287671
32	93	0.86301369863
32	94	0.890410958904
32	95	0.150684931507
32	96	0.835616438356
32	97	0.890410958904
32	98	0.849315068493
32	99	0.904109589041
33	0	0.0588235294118
33	1	0.911764705882
33	2	0.926470588235
33	3	0.911764705882
33	4	0.926470588235
33	5	0.0588235294118
33	6	0.926470588235
33	7	0.882352941176
33	8	0.0588235294118
33	9	0.985294117647
33	10	0.102941176471
33	11	0.0588235294118
33	12	0.0882352941176
33	13	0.941176470588
33	14	0.117647058824
33	15	0.588235294118
33	16	0.0588235294118
33	17	0.911764705882
33	18	0.0588235294118
33	19	0.985294117647
33	20	0.926470588235
33	21	0.970588235294
33	22	0.0588235294118
33	23	0.0882352941176
33	24	0.161764705882
33	25	0.117647058824
33	26	0.0735294117647
33	27	0.911764705882
33	28	0.794117647059
33	29	0.808823529412
33	30	0.720588235294
33	31	0.808823529412
33	32	0.897058823529
33	33	1.0
33	34	0.941176470588
33	35	0.0588235294118
33	36	0.0588235294118
33	37	0.0588235294118
33	38	0.102941176471
33	39	0.823529411765
33	40	0.102941176471
33	41	0.220588235294
33	42	0.0882352941176
33	43	0.147058823529
33	44	0.0588235294118
33	45	1.0
33	46	0.955882352941
33	47	0.0588235294118
33	48	0.985294117647
33	49	0.0588235294118
33	50	0.0735294117647
33	51	0.191176470588
33	52	0.161764705882
33	53	0.0588235294118
33	54	0.0588235294118
33	55	0.0882352941176
33	56	0.294117647059
33	57	0.676470588235
33	58	0.661764705882
33	59	0.0588235294118
33	60	0.941176470588
33	61	0.941176470588
33	62	0.911764705882
33	63	0.882352941176
33	64	0.867647058824
33	65	0.911764705882
33	66	0.808823529412
33	67	0.735294117647
33	68	0.705882352941
33	69	0.926470588235
33	70	0.764705882353
33	71	0.0588235294118
33	72	0.0735294117647
33	73	0.647058823529
33	74	0.220588235294
33	75	1.0
33	76	0.867647058824
33	77	0.0882352941176
33	78	0.25
33	79	0.0588235294118
33	80	0.132352941176
33	81	0.117647058824
33	82	0.0588235294118
33	83	0.926470588235
33	84	0.0588235294118
33	85	0.0588235294118
33	86	0.0588235294118
33	87	0.852941176471
33	88	0.911764705882
33	89	0.970588235294
33	90	0.941176470588
33	91	0.955882352941
33	92	0.897058823529
33	93	0.941176470588
33	94	0.970588235294
33	95	0.0735294117647
33	96	0.911764705882
33	97	0.970588235294
33	98	0.926470588235
33	99	0.926470588235
34	0	0.0547945205479
34	1	0.890410958904
34	2	0.890410958904
34	3	0.890410958904
34	4	0.876712328767
34	5	0.041095890411
34	6	0.904109589041
34	7	0.849315068493
34	8	0.0547945205479
34	9	0.917808219178
34	10	0.0958904109589
34	11	0.0547945205479
34	12	0.0821917808219
34	13	0.945205479452
34	14	0.0958904109589
34	15	0.520547945205
34	16	0.0547945205479
34	17	0.849315068493
34	18	0.0684931506849
34	19	0.958904109589
34	20	0.890410958904
34	21	0.958904109589
34	22	0.0547945205479
34	23	0.0821917808219
34	24	0.164383561644
34	25	0.123287671233
34	26	0.0684931506849
34	27	0.890410958904
34	28	0.753424657534
34	29	0.794520547945
34	30	0.684931506849
34	31	0.821917808219
34	32	0.890410958904
34	33	0.876712328767
34	34	1.0
34	35	0.0547945205479
34	36	0.0547945205479
34	37	0.0547945205479
34	38	0.0958904109589
34	39	0.794520547945
34	40	0.0958904109589
34	41	0.219178082192
34	42	0.0821917808219
34	43	0.150684931507
34	44	0.0684931506849
34	45	0.931506849315
34	46	0.958904109589
34	47	0.0547945205479
34	48	0.972602739726
34	49	0.0547945205479
34	50	0.0684931506849
34	51	0.191780821918
34	52	0.150684931507
34	53	0.0547945205479
34	54	0.0547945205479
34	55	0.0821917808219
34	56	0.287671232877
34	57	0.616438356164
34	58	0.602739726027
34	59	0.0547945205479
34	60	0.931506849315
34	61	0.945205479452
34	62	0.904109589041
34	63	0.808219178082
34	64	0.876712328767
34	65	0.904109589041
34	66	0.821917808219
34	67	0.712328767123
34	68	0.698630136986
34	69	0.917808219178
34	70	0.753424657534
34	71	0.0547945205479
34	72	0.0684931506849
34	73	0.671232876712
34	74	0.205479452055
34	75	0.972602739726
34	76	0.835616438356
34	77	0.0821917808219
34	78	0.232876712329
34	79	0.0547945205479
34	80	0.13698630137
34	81	0.123287671233
34	82	0.0547945205479
34	83	0.945205479452
34	84	0.0547945205479
34	85	0.0547945205479
34	86	0.0547945205479
34	87	0.821917808219
34	88	0.931506849315
34	89	0.958904109589
34	90	0.931506849315
34	91	0.958904109589
34	92	0.808219178082
34	93	0.958904109589
34	94	1.0
34	95	0.0684931506849
34	96	0.86301369863
34	97	0.958904109589
34	98	0.917808219178
34	99	0.917808219178
35	0	0.978494623656
35	1	0.0967741935484
35	2	0.118279569892
35	3	0.0430107526882
35	4	0.193548387097
35	5	0.89247311828
35	6	0.0860215053763
35	7	0.0860215053763
35	8	0.709677419355
35	9	0.10752688172
35	10	0.849462365591
35	11	0.913978494624
35	12	0.903225806452
35	13	0.0322580645161
35	14	0.903225806452
35	15	0.268817204301
35	16	0.978494623656
35	17	0.0860215053763
35	18	1.0
35	19	0.0537634408602
35	20	0.10752688172
35	21	0.0430107526882
35	22	0.989247311828
35	23	0.903225806452
35	24	0.827956989247
35	25	0.870967741935
35	26	0.956989247312
35	27	0.0752688172043
35	28	0.161290322581
35	29	0.161290322581
35	30	0.129032258065
35	31	0.0215053763441
35	32	0.10752688172
35	33	0.0430107526882
35	34	0.0430107526882
35	35	1.0
35	36	0.967741935484
35	37	0.967741935484
35	38	0.860215053763
35	39	0.0967741935484
35	40	0.924731182796
35	41	0.688172043011
35	42	0.989247311828
35	43	0.881720430108
35	44	1.0
35	45	0.0537634408602
35	46	0.0645161290323
35	47	0.978494623656
35	48	0.0322580645161
35	49	0.913978494624
35	50	0.967741935484
35	51	0.752688172043
35	52	0.784946236559
35	53	1.0
35	54	0.94623655914
35	55	0.849462365591
35	56	0.569892473118
35	57	0.118279569892
35	58	0.204301075269
35	59	0.956989247312
35	60	0.0645161290323
35	61	0.0322580645161
35	62	0.0537634408602
35	63	0.0645161290323
35	64	0.139784946237
35	65	0.0860215053763
35	66	0.182795698925
35	67	0.0967741935484
35	68	0.0215053763441
35	69	0.0537634408602
35	70	0.182795698925
35	71	0.94623655914
35	72	1.0
35	73	0.0967741935484
35	74	0.655913978495
35	75	0.0537634408602
35	76	0.139784946237
35	77	0.935483870968
35	78	0.623655913978
35	79	0.978494623656
35	80	0.849462365591
35	81	0.817204301075
35	82	0.978494623656
35	83	0.0645161290323
35	84	1.0
35	85	1.0
35	86	0.967741935484
35	87	0.0860215053763
35	88	0.0430107526882
35	89	0.0322580645161
35	90	0.0967741935484
35	91	0.0645161290323
35	92	0.118279569892
35	93	0.0860215053763
35	94	0.0860215053763
35	95	0.956989247312
35	96	0.0860215053763
35	97	0.0322580645161
35	98	0.0860215053763
35	99	0.0752688172043
36	0	0.978494623656
36	1	0.0967741935484
36	2	0.118279569892
36	3	0.0430107526882
36	4	0.193548387097
36	5	0.870967741935
36	6	0.0860215053763
36	7	0.0860215053763
36	8	0.720430107527
36	9	0.10752688172
36	10	0.827956989247
36	11	0.881720430108
36	12	0.881720430108
36	13	0.0322580645161
36	14	0.913978494624
36	15	0.268817204301
36	16	0.94623655914
36	17	0.0860215053763
36	18	0.978494623656
36	19	0.0537634408602
36	20	0.10752688172
36	21	0.0430107526882
36	22	0.967741935484
36	23	0.881720430108
36	24	0.817204301075
36	25	0.860215053763
36	26	0.935483870968
36	27	0.0752688172043
36	28	0.161290322581
36	29	0.161290322581
36	30	0.129032258065
36	31	0.0215053763441
36	32	0.10752688172
36	33	0.0430107526882
36	34	0.0430107526882
36	35	0.967741935484
36	36	1.0
36	37	0.94623655914
36	38	0.881720430108
36	39	0.0967741935484
36	40	0.903225806452
36	41	0.677419354839
36	42	0.978494623656
36	43	0.870967741935
36	44	0.978494623656
36	45	0.0537634408602
36	46	0.0645161290323
36	47	0.978494623656
36	48	0.0322580645161
36	49	0.89247311828
36	50	0.956989247312
36	51	0.741935483871
36	52	0.774193548387
36	53	1.0
36	54	0.94623655914
36	55	0.827956989247
36	56	0.591397849462
36	57	0.118279569892
36	58	0.204301075269
36	59	0.935483870968
36	60	0.0645161290323
36	61	0.0430107526882
36	62	0.0537634408602
36	63	0.0645161290323
36	64	0.139784946237
36	65	0.0860215053763
36	66	0.193548387097
36	67	0.0967741935484
36	68	0.0215053763441
36	69	0.0537634408602
36	70	0.182795698925
36	71	0.924731182796
36	72	1.0
36	73	0.118279569892
36	74	0.655913978495
36	75	0.0537634408602
36	76	0.139784946237
36	77	0.913978494624
36	78	0.623655913978
36	79	0.956989247312
36	80	0.827956989247
36	81	0.806451612903
36	82	0.956989247312
36	83	0.0645161290323
36	84	1.0
36	85	1.0
36	86	0.94623655914
36	87	0.0967741935484
36	88	0.0430107526882
36	89	0.0430107526882
36	90	0.0967741935484
36	91	0.0645161290323
36	92	0.118279569892
36	93	0.0860215053763
36	94	0.0860215053763
36	95	0.935483870968
36	96	0.0860215053763
36	97	0.0322580645161
36	98	0.0860215053763
36	99	0.0752688172043
37	0	0.989010989011
37	1	0.0989010989011
37	2	0.120879120879
37	3	0.043956043956
37	4	0.197802197802
37	5	0.901098901099
37	6	0.0549450549451
37	7	0.0879120879121
37	8	0.703296703297
37	9	0.10989010989
37	10	0.879120879121
37	11	0.901098901099
37	12	0.934065934066
37	13	0.032967032967
37	14	0.934065934066
37	15	0.252747252747
37	16	0.978021978022
37	17	0.0879120879121
37	18	1.0
37	19	0.0549450549451
37	20	0.0769230769231
37	21	0.043956043956
37	22	0.989010989011
37	23	0.934065934066
37	24	0.857142857143
37	25	0.901098901099
37	26	0.956043956044
37	27	0.0769230769231
37	28	0.164835164835
37	29	0.164835164835
37	30	0.120879120879
37	31	0.021978021978
37	32	0.0989010989011
37	33	0.043956043956
37	34	0.043956043956
37	35	0.989010989011
37	36	0.967032967033
37	37	1.0
37	38	0.857142857143
37	39	0.0989010989011
37	40	0.934065934066
37	41	0.703296703297
37	42	0.978021978022
37	43	0.89010989011
37	44	1.0
37	45	0.0549450549451
37	46	0.0659340659341
37	47	0.978021978022
37	48	0.032967032967
37	49	0.945054945055
37	50	0.967032967033
37	51	0.78021978022
37	52	0.813186813187
