	id	name	party	state	x	y
0	A000062	AIKEN	Republican	VT	261.51390300899999	-124.42683710600001
1	A000127	ALLEN	Democrat	AL	-145.10428996100001	-868.521872852
2	A000161	ALLOTT	Republican	CO	4.6448707750699993	-582.456249136
3	A000186	ANDERSON	Democrat	NM	-90.161150320900006	18.455259961500001
4	B000063	BAKER	Republican	TN	-123.07134666499999	-543.38664028400001
5	B000254	BAYH	Democrat	IN	57.451109973199998	848.533043432
6	B000351	BELLMON	Republican	OK	368.74972781999998	-743.70809028899998
7	B000384	BENNETT	Republican	UT	51.082218656999999	-688.31803837500001
8	B000436	BIBLE	Democrat	NV	-631.51540249100003	-470.48312603400001
9	B000593	BOGGS	Republican	DE	-258.86466593299997	-233.927230694
10	B000871	BROOKE	Republican	MA	430.07900932900003	435.853613698
11	B001077	BURDICK	Democrat	ND	-162.21342853900001	474.237734999
12	B001209	BYRD, H.	Democrat	VA	-282.89018255100001	-690.31464440299999
13	B001210	BYRD, R.	Democrat	WV	-656.93836129699991	-342.87673081200001
14	C000120	CANNON	Democrat	NV	-621.64629463899996	-200.10617432599997
15	C000220	CASE	Republican	NJ	68.892608008099998	-1257.45627786
16	C000388	CHURCH	Democrat	ID	-62.378292726200002	599.86653109300005
17	C000721	COOK	Republican	KY	635.67011196700003	-292.55773518900003
18	C000758	COOPER	Republican	KY	-381.14299881400001	57.964081172500002
19	C000802	COTTON	Republican	NH	91.996592049400007	-505.47609035599999
20	C000877	CRANSTON	Democrat	CA	-65.032446583400002	809.26420388899999
21	C001006	CURTIS	Republican	NE	241.41065177499999	-539.25017841400006
22	D000360	DIRKSEN	Republican	IL	402.98816433100001	-1309.3566080200001
23	D000390	DODD	Democrat	CT	-70.267937056000008	-133.54618033100002
24	D000401	DOLE	Republican	KS	57.701856879600001	-375.95911627499999
25	D000409	DOMINICK	Republican	CO	289.95879858900003	-656.74575535899999
26	E000004	EAGLETON	Democrat	MO	-338.26973812599999	616.64398870800005
27	E000018	EASTLAND	Democrat	MS	-218.79087004099998	-974.75602447100005
28	E000112	ELLENDER	Democrat	LA	-509.81528372400004	-604.70783723599993
29	E000211	ERVIN	Democrat	NC	-465.37750263599997	-880.67966535000005
30	F000013	FANNIN	Republican	AZ	-11.406029070699999	-789.91547758399997
31	F000245	FONG	Republican	HI	624.71900284900005	17.131234701900002
32	F000401	FULBRIGHT	Democrat	AR	88.327217714	6.2454382507000004
33	G000267	GOLDWATER	Republican	AZ	316.77684018299999	-982.87236459799999
34	G000282	GOODELL	Republican	NY	-245.03161702200001	1195.7121218499999
35	G000320	GORE	Democrat	TN	72.032865327600007	136.358891734
36	G000388	GRAVEL	Democrat	AK	-210.92481554099999	629.64477816600004
37	G000465	GRIFFIN	Republican	MI	518.83566163	-406.82491101300002
38	G000531	GURNEY	Republican	FL	620.06345104299999	927.169459448
39	H000170	HANSEN	Republican	WY	186.701914808	-416.47185347999999
40	H000237	HARRIS	Democrat	OK	-324.90883513200004	778.78811685699998
41	H000291	HART	Democrat	MI	-215.07003032599999	1045.6132304299999
42	H000297	HARTKE	Democrat	IN	175.52740153900001	799.29171704700002
43	H000343	HATFIELD	Republican	OR	270.00744199799999	245.13833074299998
44	H000720	HOLLAND	Democrat	FL	-308.44673260100001	-566.54599507
45	H000725	HOLLINGS	Democrat	SC	-462.57940926199996	-448.30954853699996
46	H000875	HRUSKA	Republican	NE	-82.085616171300003	-678.10485038800005
47	H000922	HUGHES	Democrat	IA	154.13487347700001	1072.0575335200001
48	I000025	INOUYE	Democrat	HI	-0.727202480195	702.85354013600011
49	J000013	JACKSON	Democrat	WA	-117.46554965	293.97726123400003
50	J000064	JAVITS	Republican	NY	-361.23676873900001	1102.42813568
51	J000267	JORDAN	Democrat	NC	-399.64551135800002	-765.05385232800006
52	J000269	JORDAN,L.	Republican	ID	-29.761635947399999	-463.84386448800001
53	K000105	KENNEDY	Democrat	MA	-66.389475141299997	1195.54644192
54	L000428	LONG	Democrat	LA	495.42527189300006	122.034280991
55	M000053	MAGNUSON	Democrat	WA	-25.395355966300002	330.650726615
