	id	name	party	state	x	y
0	A000009	ABDNOR  J	Republican	SD	-33.0071326773	5.4984478055599997
1	A000052	ADDABBO  J	Democrat	NY	33.277538188699999	-4.2810489185599998
2	A000069	AKAKA  D	Democrat	HI	20.809530498400001	3.4837852145699997
3	A000076	ALBOSTA  D	Democrat	MI	8.4944097915899999	-0.545360339257
4	A000103	ALEXANDER	Democrat	AR	14.2911267432	-3.0277389875700003
5	A000170	AMBRO  J	Democrat	NY	6.0269245392100004	-1.4042590263100001
6	A000189	ANDERSON  G	Democrat	CA	10.1109465989	-3.30994961739
7	A000195	ANDERSON  J	Republican	IL	1.4718728592599999	7.7883285881199988
8	A000207	ANDREWS  I	Democrat	NC	2.2612829157099998	-7.6909938431100011
9	A000208	ANDREWS  M	Republican	ND	-23.143914317399997	-0.60377132474600004
10	A000212	ANNUNZIO  F	Democrat	IL	19.023276324000001	3.79799010727
11	A000213	ANTHONY  B	Democrat	AR	2.8709143642199999	-7.4303772063199993
12	A000214	APPLEGATE	Democrat	OH	-12.5679405319	-4.0438228412799999
13	A000215	ARCHER  B	Republican	TX	-40.906987320100001	6.4042128548999999
14	A000221	ASHBROOK  J	Republican	OH	-42.350717318600005	8.6420755559899991
15	A000222	ASHLEY  T	Democrat	OH	20.1579059235	1.69814434201
16	A000224	ASPIN  L	Democrat	WI	23.212180746599998	-1.1873603824200001
17	A000329	ATKINSON  E	Democrat	PA	-4.6726080993699997	-3.9514811336699998
18	A000337	AUCOIN  L	Democrat	OR	22.5097196768	-6.6132799004199994
19	B000024	BADHAM  R	Republican	CA	-40.617358960399997	9.0460741497000008
20	B000029	BAFALIS  L	Republican	FL	-38.5062977718	6.8517689783800009
21	B000037	BAILEY  D	Democrat	PA	11.605687207899999	0.46291760287799999
22	B000083	BALDUS  A	Democrat	WI	27.252000580400001	1.9148722794599997
23	B000153	BARNARD  D	Democrat	GA	-9.750368656960001	-7.1016986944300005
24	B000160	BARNES  M	Democrat	MD	30.596913199999999	2.33524930987
25	B000244	BAUMAN  R	Republican	MD	-41.736321355999998	7.4428564805100015
26	B000279	BEARD  E	Democrat	RI	7.5322731874100004	-1.2635387252700001
27	B000280	BEARD  R	Republican	TN	-30.162451107500001	6.5015880044500003
28	B000298	BEDELL  B	Democrat	IA	24.266337658899999	-6.5080572593499992
29	B000318	BEILENSON	Democrat	CA	38.965300132499998	-1.9396165947299999
30	B000363	BENJAMIN  A	Democrat	IN	8.1007493160599999	-0.86815006188099997
31	B000371	BENNETT  C	Democrat	FL	-7.9232677555999995	-5.2975613558300001
32	B000403	BEREUTER  D	Republican	NE	-20.538021987499999	1.18473740126
33	B000422	BETHUNE  E	Republican	AR	-31.019575218099998	7.0115520999699994
34	B000431	BEVILL  T	Democrat	AL	-2.5650119727500003	-7.9698733364300001
35	B000432	BIAGGI  M	Democrat	NY	19.6435879916	-2.8086673505899999
36	B000472	BINGHAM  J	Democrat	NY	37.101143489499997	-1.7655161973900002
37	B000538	BLANCHARD	Democrat	MI	27.746237429000001	2.36673291404
38	B000592	BOGGS  C	Democrat	LA	15.1723183336	0.160924573884
39	B000600	BOLAND  E	Democrat	MA	21.036026655499999	1.1259441217200001
40	B000605	BOLLING  R	Democrat	MO	43.974571691400001	-4.0294432321800002
41	B000615	BONER  B	Democrat	TN	4.0941489571099998	-9.0733958632300009
42	B000619	BONIOR  D	Democrat	MI	38.392455570100005	-4.61177075198
43	B000620	BONKER  D	Democrat	WA	23.936874422800003	-1.5247604870299998
44	B000682	BOWEN  D	Democrat	MS	-2.3501458045999999	-6.8305243178999993
45	B000736	BRADEMAS  J	Democrat	IN	27.088175446100003	3.9877560853699996
46	B000780	BREAUX  J	Democrat	LA	-9.2062998402999998	-6.1587350005900001
47	B000839	BRINKLEY  J	Democrat	GA	-8.5140139341100003	-6.6729015378699996
48	B000862	BRODHEAD  W	Democrat	MI	34.944787408400003	-0.297654019223
49	B000880	BROOKS  J	Democrat	TX	13.890411833	-3.7710773342699997
50	B000890	BROOMFIELD	Republican	MI	-21.558828979600001	2.7168742994300001
51	B000910	BROWN  C	Republican	OH	-30.773602549499998	1.5409281636700001
52	B000918	BROWN  G	Democrat	CA	31.969336211799998	-2.2702664529900001
53	B000966	BROYHILL  J	Republican	NC	-25.3049249494	0.60496590305200004
54	B001008	BUCHANAN  J	Republican	AL	-3.1872663113300002	-1.5861341240399998
55	B001080	BURGENER  C	Republican	CA	-31.554999773000002	5.6305110709499999
56	B001113	BURLISON  B	Democrat	MO	16.947285619000002	3.1300658209400005
57	B001153	BURTON  J	Democrat	CA	43.184431823100006	-3.3963622063000001
58	B001156	BURTON  P	Democrat	CA	39.603119780100002	-4.8849016099
59	B001182	BUTLER  M	Republican	VA	-25.834488366799999	0.67062445557600003
60	B001220	BYRON  B	Democrat	MD	-10.3197681706	-7.6617311903999994
61	C000079	CAMPBELL  C	Republican	SC	-33.197641026999996	6.0653265621000001
62	C000165	CARNEY  W	Republican	NY	-32.581873187900001	8.4072244247099999
63	C000178	CARR  B	Democrat	MI	28.995559009400001	-4.1491989461600003
64	C000201	CARTER  T	Republican	KY	-15.851354543499999	-2.2873733157799996
65	C000261	CAVANAUGH	Democrat	NE	23.144463445900001	-6.9155672656800009
66	C000321	CHAPPELL  B	Democrat	FL	-12.4179358182	-6.9940235359899994
67	C000344	CHENEY  R	Republican	WY	-34.653545485900004	7.4743928168499991
68	C000371	CHISHOLM  S	Democrat	NY	38.658192620299999	-3.4479592740699996
69	C000475	CLAUSEN  D	Republican	CA	-22.002051977499999	-1.08585965317
70	C000488	CLAY  W	Democrat	MO	39.049377217100002	-3.0347696524299996
71	C000512	CLEVELAND	Republican	NH	-25.595999788699999	3.7554081209800003
72	C000523	CLINGER  W	Republican	PA	-18.770794453800001	-0.95870128022099999
73	C000581	COELHO  A	Democrat	CA	19.010131401400002	1.80382684347
74	C000618	COLEMAN  E	Republican	MO	-29.836313637899998	7.8483890147600004
75	C000634	COLLINS  C	Democrat	IL	39.471448659099998	-3.5362771634800003
76	C000638	COLLINS  J	Republican	TX	-43.7288890142	7.9466354056100013
77	C000666	CONABLE  B	Republican	NY	-18.287548509300002	2.3443441725700001
78	C000709	CONTE  S	Republican	MA	2.3296168166799998	-1.3489094370299999
79	C000714	CONYERS  J	Democrat	MI	43.172433638599998	-4.4785241341300006
80	C000773	CORCORAN  T	Republican	IL	-27.764695784499999	6.9900833736700001
81	C000780	CORMAN  J	Democrat	CA	29.094297973499998	-0.39445155697700002
82	C000799	COTTER  W	Democrat	CT	13.425055753399999	-0.99992765319199994
83	C000807	COUGHLIN  L	Republican	PA	-17.2765693805	1.1450813452700002
