	id	name	party	state	x	y
0	A000017	ABOUREZK	Democrat	SD	390.65533796900002	-812.90500286500003
1	A000127	ALLEN	Democrat	AL	90.408308594599987	763.00585218200001
2	B000063	BAKER	Republican	TN	194.70954695400002	525.24208700500003
3	B000200	BARTLETT	Republican	OK	-5.64409893898	924.97698946600008
4	B000254	BAYH	Democrat	IN	24.526485744499997	-1000.12085469
5	B000272	BEALL	Republican	MD	-659.47578813300004	-123.792513109
6	B000351	BELLMON	Republican	OK	22.9066903778	678.01877704599997
7	B000401	BENTSEN	Democrat	TX	-545.12816110000006	-36.251738184899999
8	B000444	BIDEN	Democrat	DE	125.686217814	-824.50201959899994
9	B000851	BROCK	Republican	TN	277.04389930999997	711.711988045
10	B000871	BROOKE	Republican	MA	241.24849379900002	-169.299322399
11	B001026	BUCKLEY	Conservative	NY	405.78491861999998	786.52212859199994
12	B001057	BUMPERS	Democrat	AR	-92.089958608899991	-451.51869655600001
13	B001077	BURDICK	Democrat	ND	-178.05628067400002	-361.56884160999999
14	B001209	BYRD,H F	Independent	VA	-97.123499106699995	732.360579874
15	B001210	BYRD,R C	Democrat	WV	-568.49961663699992	182.34984565099998
16	C000120	CANNON	Democrat	NV	-357.72999776500001	-89.971306712000015
17	C000220	CASE	Republican	NJ	-211.84820694599998	-730.49575646300002
18	C000356	CHILES	Democrat	FL	-457.65611302999997	-86.824884414799996
19	C000388	CHURCH	Democrat	ID	-58.3981574182	-711.64321285999995
20	C000448	CLARK	Democrat	IA	620.51391108799999	-700.24933907600007
21	C000802	COTTON	Republican	NH	459.41995108099997	1171.24884804
22	C000877	CRANSTON	Democrat	CA	516.18105199299998	-517.95005685199999
23	C000979	CULVER	Democrat	IA	512.25330165800005	-636.12586723000004
24	C001006	CURTIS	Republican	NE	163.02319205800001	959.74233933699998
25	D000401	DOLE	Republican	KS	82.720921147799999	583.73971213200002
26	D000407	DOMENICI	Republican	NM	0.15804749327099998	510.89578790800005
27	D000574	DURKIN	Democrat	NH	-133.32344086099999	-203.496843533
28	E000004	EAGLETON	Democrat	MO	279.45158112900003	-575.98199363499998
29	E000018	EASTLAND	Democrat	MS	165.03485807499999	676.04896893599994
30	F000013	FANNIN	Republican	AZ	0.82787830850700006	1099.15921114
31	F000245	FONG	Republican	HI	-102.22325600100001	299.31086283400003
32	F000268	FORD	Democrat	KY	-296.84284649599999	-270.15393773599999
33	G000072	GARN	Republican	UT	98.923977579400002	876.80482714699997
34	G000236	GLENN	Democrat	OH	159.098102813	-291.66468477400002
35	G000267	GOLDWATER	Republican	AZ	317.66796265300002	1153.8033938200001
36	G000388	GRAVEL	Democrat	AK	-360.99558955599997	-541.21398210899997
37	G000465	GRIFFIN	Republican	MI	102.461171265	451.61037153699999
38	H000170	HANSEN	Republican	WY	367.26017292699999	995.46319098399999
39	H000287	HART, G	Democrat	CO	69.343036576599999	-387.19955243999999
40	H000291	HART, P	Democrat	MI	-757.93065860499996	346.01887282800004
41	H000297	HARTKE	Democrat	IN	4.5876258484099992	-883.45901253300008
42	H000317	HASKELL	Democrat	CO	278.896675722	-714.92469348700001
43	H000343	HATFIELD	Republican	OR	-705.06166034499995	-379.845348086
44	H000346	HATHAWAY	Democrat	ME	602.765991052	-444.72548174699995
45	H000463	HELMS	Republican	NC	-92.276222407199995	1010.12919001
46	H000725	HOLLINGS	Democrat	SC	-543.89131069699999	74.945148457000002
47	H000875	HRUSKA	Republican	NE	204.44451087299998	1071.2791542699999
48	H000905	HUDDLESTON	Democrat	KY	-688.61826528600011	63.8753371516
49	H000953	HUMPHREY	Democrat	MN	475.52263294800002	-418.78373693699996
50	I000025	INOUYE	Democrat	HI	-219.824218707	-562.83393729599993
51	J000013	JACKSON	Democrat	WA	261.72547403800002	-349.65920258800003
52	J000064	JAVITS	Republican	NY	174.01096328099999	-73.176564353399996
53	J000189	JOHNSTON	Democrat	LA	-285.756652481	39.294925400700002
